"id","longitude","latitude","start_date","end_date","label"
344,-64.7111977782213,-10.0545766005501,"2018-07-12","2019-07-28","Forest"
345,-64.707501131356,-9.99946295637523,"2018-07-12","2019-07-28","Forest"
346,-64.6806164268804,-10.1231325969627,"2018-07-12","2019-07-28","Forest"
347,-64.6839770149399,-10.1560663599452,"2018-07-12","2019-07-28","Forest"
348,-64.7017881316549,-10.1953852402406,"2018-07-12","2019-07-28","Forest"
349,-64.7091814253857,-10.2447858847144,"2018-07-12","2019-07-28","Forest"
350,-64.7111977782213,-10.2649494130711,"2018-07-12","2019-07-28","Forest"
351,-64.4594897325692,-10.2814162945623,"2018-07-12","2019-07-28","Forest"
352,-64.509226435849,-10.2884735294871,"2018-07-12","2019-07-28","Forest"
353,-64.5267014937581,-10.331489056648,"2018-07-12","2019-07-28","Forest"
354,-64.5882002552458,-10.3765209366445,"2018-07-12","2019-07-28","Forest"
355,-64.4658748498822,-10.3096452342616,"2018-07-12","2019-07-28","Forest"
356,-64.6120604304678,-10.385594524405,"2018-07-12","2019-07-28","Forest"
357,-64.5102346122668,-10.3089731166497,"2018-07-12","2019-07-28","Forest"
358,-64.5468650221147,-10.1802625939731,"2018-07-12","2019-07-28","Forest"
359,-64.3610245024276,-10.1859755936742,"2018-07-12","2019-07-28","Forest"
360,-64.4705796731654,-10.4118071112686,"2018-07-12","2019-07-28","Forest"
361,-64.3674640049859,-9.99380220206899,"2018-07-12","2019-07-28","Forest"
362,-64.3834621333369,-10.0029439896981,"2018-07-12","2019-07-28","Forest"
363,-64.3593016946028,-10.0137182394039,"2018-07-12","2019-07-28","Forest"
364,-64.379544224353,-10.0267779360169,"2018-07-12","2019-07-28","Forest"
365,-64.3864005650748,-10.052897329243,"2018-07-12","2019-07-28","Forest"
366,-64.3570162476955,-10.1665166897765,"2018-07-12","2019-07-28","Forest"
367,-64.1999733959236,-10.0777107528078,"2018-07-12","2019-07-28","Forest"
368,-64.1846282524033,-10.0702014272553,"2018-07-12","2019-07-28","Forest"
369,-64.1807103434194,-10.0920764190822,"2018-07-12","2019-07-28","Forest"
370,-64.1797308661734,-10.0342872615694,"2018-07-12","2019-07-28","Forest"
371,-64.2453558416539,-10.0284103980936,"2018-07-12","2019-07-28","Forest"
372,-64.1150853679388,-10.008820853174,"2018-07-12","2019-07-28","Forest"
373,-64.093210376112,-10.0793432148844,"2018-07-12","2019-07-28","Forest"
374,-64.1095349968783,-10.1452946827803,"2018-07-12","2019-07-28","Forest"
375,-64.2806170225092,-10.1387648344738,"2018-07-12","2019-07-28","Forest"
376,-64.259395015513,-10.1319084937519,"2018-07-12","2019-07-28","Forest"
377,-64.2590685230976,-10.1126454412477,"2018-07-12","2019-07-28","Forest"
378,-64.2479677809766,-10.1743525077443,"2018-07-12","2019-07-28","Forest"
379,-64.2022588428309,-10.2429159149628,"2018-07-12","2019-07-28","Forest"
380,-64.2783315756019,-9.99902608071421,"2018-07-12","2019-07-28","Forest"
381,-63.9548123252494,-10.0748921507329,"2018-07-12","2019-07-28","Forest"
382,-63.7299458841789,-10.019464853246,"2018-07-12","2019-07-28","Forest"
383,-63.7148612399261,-10.093835657469,"2018-07-12","2019-07-28","Forest"
384,-63.968493746781,-10.229597455744,"2018-07-12","2019-07-28","Forest"
385,-64.0084855943349,-10.1994281672384,"2018-07-12","2019-07-28","Forest"
386,-63.8959950639607,-10.3652915242095,"2018-07-12","2019-07-28","Forest"
387,-63.8857487594372,-10.3423398020768,"2018-07-12","2019-07-28","Forest"
388,-63.7988600970777,-10.3886530985231,"2018-07-12","2019-07-28","Forest"
389,-63.7873842360113,-10.4550491518356,"2018-07-12","2019-07-28","Forest"
390,-63.7136108434419,-10.4546392996547,"2018-07-12","2019-07-28","Forest"
391,-64.5615863225005,-10.3790832237643,"2018-07-12","2019-07-28","Forest"
392,-64.6495603984748,-10.4832221476209,"2018-07-12","2019-07-28","Forest"
393,-64.6629274842235,-10.4903719841841,"2018-07-12","2019-07-28","Forest"
394,-64.465529822585,-10.494724058614,"2018-07-12","2019-07-28","Forest"
395,-64.50190073032,-10.5052933822293,"2018-07-12","2019-07-28","Forest"
396,-64.4624211979923,-10.4375253661077,"2018-07-12","2019-07-28","Forest"
397,-64.4838707076821,-10.354835951941,"2018-07-12","2019-07-28","Forest"
398,-64.5709121962787,-10.4474729648044,"2018-07-12","2019-07-28","Forest"
399,-64.5768185830049,-10.4707876492499,"2018-07-12","2019-07-28","Forest"
400,-64.6184741525475,-10.4608400505532,"2018-07-12","2019-07-28","Forest"
401,-64.4384847886282,-10.4393905408633,"2018-07-12","2019-07-28","Forest"
402,-64.4832489827636,-10.4589748757975,"2018-07-12","2019-07-28","Forest"
403,-64.5948486056427,-10.3924503095131,"2018-07-12","2019-07-28","Forest"
404,-64.6312195133777,-10.4166975813364,"2018-07-12","2019-07-28","Forest"
405,-64.4540279115919,-10.3790832237643,"2018-07-12","2019-07-28","Forest"
406,-64.3974509440042,-10.4757614485983,"2018-07-12","2019-07-28","Forest"
407,-64.6060396541765,-10.4794917981096,"2018-07-12","2019-07-28","Forest"
408,-64.5497735490481,-10.5814546847512,"2018-07-12","2019-07-28","Forest"
409,-64.545110612159,-10.5320275537268,"2018-07-12","2019-07-28","Forest"
410,-64.641788836993,-10.5332710035639,"2018-07-12","2019-07-28","Forest"
411,-64.5765077205456,-10.5298515165118,"2018-07-12","2019-07-28","Forest"
412,-64.5904965312129,-10.4965892333696,"2018-07-12","2019-07-28","Forest"
413,-64.6475389241586,-10.6102398538152,"2018-07-12","2019-07-28","Forest"
414,-64.4840044306395,-10.6523209054948,"2018-07-12","2019-07-28","Forest"
415,-64.420369669563,-10.6564263739514,"2018-07-12","2019-07-28","Forest"
416,-64.4990578149802,-10.6725061254062,"2018-07-12","2019-07-28","Forest"
417,-64.5921150999952,-10.6670321674641,"2018-07-12","2019-07-28","Forest"
418,-64.6639607979848,-10.6612160871507,"2018-07-12","2019-07-28","Forest"
419,-64.6533550044721,-10.6810591846906,"2018-07-12","2019-07-28","Forest"
420,-64.7108315628637,-10.6947440795458,"2018-07-12","2019-07-28","Forest"
421,-64.7139106642061,-10.801486259416,"2018-07-12","2019-07-28","Forest"
422,-64.6239324805335,-10.8278296820122,"2018-07-12","2019-07-28","Forest"
423,-64.4747671266122,-10.7984071580736,"2018-07-12","2019-07-28","Forest"
424,-64.4833201858967,-10.7604315748506,"2018-07-12","2019-07-28","Forest"
425,-64.5120584650926,-10.7580367182509,"2018-07-12","2019-07-28","Forest"
426,-64.4990578149802,-10.7748007144485,"2018-07-12","2019-07-28","Forest"
427,-64.5425073561453,-10.7029550164589,"2018-07-12","2019-07-28","Forest"
428,-64.67764569284,-10.6793485728337,"2018-07-12","2019-07-28","Forest"
429,-64.5989575474228,-10.7162977889427,"2018-07-12","2019-07-28","Forest"
430,-64.6513022702438,-10.7176662784282,"2018-07-12","2019-07-28","Forest"
431,-64.6981730351227,-10.7241666034844,"2018-07-12","2019-07-28","Forest"
432,-64.4624507212426,-10.7183505231709,"2018-07-12","2019-07-28","Forest"
433,-64.5455864574877,-10.6656636779786,"2018-07-12","2019-07-28","Forest"
434,-64.6410385991024,-10.6297408289838,"2018-07-12","2019-07-28","Forest"
435,-64.6324855398179,-10.7056919954299,"2018-07-12","2019-07-28","Forest"
436,-64.4371336657606,-10.7446939457671,"2018-07-12","2019-07-28","Forest"
437,-64.4367915433892,-10.841172454496,"2018-07-12","2019-07-28","Forest"
438,-64.5839041630821,-10.8346721294398,"2018-07-12","2019-07-28","Forest"
439,-64.7050154825503,-10.8196187450991,"2018-07-12","2019-07-28","Forest"
440,-64.6824354060393,-10.8233820911843,"2018-07-12","2019-07-28","Forest"
441,-64.66772414407,-10.7720637354774,"2018-07-12","2019-07-28","Forest"
442,-64.7351222512316,-10.6831119189189,"2018-07-12","2019-07-28","Forest"
443,-64.482635941154,-10.7375093759682,"2018-07-12","2019-07-28","Forest"
444,-64.5158218111777,-10.7275878271982,"2018-07-12","2019-07-28","Forest"
445,-64.5459285798591,-10.7450360681385,"2018-07-12","2019-07-28","Forest"
446,-64.5910887328811,-10.753589127423,"2018-07-12","2019-07-28","Forest"
447,-64.6020366487652,-10.7737743473343,"2018-07-12","2019-07-28","Forest"
448,-64.5886938762814,-10.6944019571744,"2018-07-12","2019-07-28","Forest"
449,-64.5691929011128,-10.6547157620945,"2018-07-12","2019-07-28","Forest"
450,-64.6834617731534,-10.7087710967723,"2018-07-12","2019-07-28","Forest"
451,-64.515137566435,-10.6926913453175,"2018-07-12","2019-07-28","Forest"
452,-64.4432918684454,-10.7963544238453,"2018-07-12","2019-07-28","Forest"
453,-64.413916234375,-10.9187569513496,"2018-07-12","2019-07-28","Forest"
454,-64.4308625800598,-10.9460364346472,"2018-07-12","2019-07-28","Forest"
455,-64.4746750835377,-10.9171036493316,"2018-07-12","2019-07-28","Forest"
456,-64.5238608185742,-10.8964373741062,"2018-07-12","2019-07-28","Forest"
457,-64.5346072816915,-10.9224768808902,"2018-07-12","2019-07-28","Forest"
458,-64.582966365719,-10.9204102533677,"2018-07-12","2019-07-28","Forest"
459,-64.6102458490166,-10.936943273548,"2018-07-12","2019-07-28","Forest"
460,-64.6160324060797,-10.9187569513496,"2018-07-12","2019-07-28","Forest"
461,-64.7375501044052,-10.841051756502,"2018-07-12","2019-07-28","Forest"
462,-64.730110245324,-10.93528997153,"2018-07-12","2019-07-28","Forest"
463,-64.3953165866721,-10.8042657866008,"2018-07-12","2019-07-28","Forest"
464,-64.487901499682,-10.8451850115471,"2018-07-12","2019-07-28","Forest"
465,-64.5317140031599,-10.8311319443938,"2018-07-12","2019-07-28","Forest"
466,-64.5833796912235,-10.8497315920967,"2018-07-12","2019-07-28","Forest"
467,-64.6817511612965,-10.8369185014569,"2018-07-12","2019-07-28","Forest"
468,-64.5432871172862,-10.8943707465836,"2018-07-12","2019-07-28","Forest"
469,-64.5308873521509,-10.8687445653041,"2018-07-12","2019-07-28","Forest"
470,-64.4742617580332,-10.9423165051066,"2018-07-12","2019-07-28","Forest"
471,-64.5379138857275,-10.9427298306111,"2018-07-12","2019-07-28","Forest"
472,-64.4358224861139,-10.9171036493316,"2018-07-12","2019-07-28","Forest"
473,-64.3837434725458,-10.8960240486017,"2018-07-12","2019-07-28","Forest"
474,-64.5627134159981,-10.7265605917532,"2018-07-12","2019-07-28","Forest"
475,-64.655298329008,-10.7368937293659,"2018-07-12","2019-07-28","Forest"
476,-64.7094439700986,-10.766239840186,"2018-07-12","2019-07-28","Forest"
477,-64.7082039935851,-10.8497315920967,"2018-07-12","2019-07-28","Forest"
478,-64.7652429132073,-10.911730417773,"2018-07-12","2019-07-28","Forest"
479,-64.7735094232974,-10.8489049410877,"2018-07-12","2019-07-28","Forest"
480,-64.7623496346757,-10.7120941990953,"2018-07-12","2019-07-28","Forest"
481,-64.4225960699696,-10.9303300654759,"2018-07-12","2019-07-28","Forest"
482,-64.6304987987375,-10.841878407511,"2018-07-12","2019-07-28","Forest"
483,-64.6751379532244,-10.7947592999971,"2018-07-12","2019-07-28","Forest"
484,-64.750363195045,-10.8286519913668,"2018-07-12","2019-07-28","Forest"
485,-64.7090306445941,-10.8914774680521,"2018-07-12","2019-07-28","Forest"
486,-64.6623248625846,-10.9348766460255,"2018-07-12","2019-07-28","Forest"
487,-64.4800483150963,-10.7067209675367,"2018-07-12","2019-07-28","Forest"
488,-64.439955741159,-10.7699597697266,"2018-07-12","2019-07-28","Forest"
489,-64.7689628427478,-10.7315204978073,"2018-07-12","2019-07-28","Forest"
490,-64.7499498695404,-10.8947840720881,"2018-07-12","2019-07-28","Forest"
491,-64.0767902389476,-10.3886470202069,"2018-07-12","2019-07-28","Forest"
492,-63.8904030130174,-10.4885224393846,"2018-07-12","2019-07-28","Forest"
493,-64.0676467146567,-10.4653119546461,"2018-07-12","2019-07-28","Forest"
494,-64.3816728878732,-10.4360927430596,"2018-07-12","2019-07-28","Forest"
495,-64.3465198245396,-10.4371354186669,"2018-07-12","2019-07-28","Forest"
496,-64.3360930684661,-10.4276023845426,"2018-07-12","2019-07-28","Forest"
497,-64.3986536049073,-10.422537960164,"2018-07-12","2019-07-28","Forest"
498,-64.3018337270816,-10.3985564211949,"2018-07-12","2019-07-28","Forest"
499,-64.1744783493263,-10.4060041041045,"2018-07-12","2019-07-28","Forest"
500,-64.127260039679,-10.3781497700224,"2018-07-12","2019-07-28","Forest"
501,-63.9653474132229,-10.5411050720859,"2018-07-12","2019-07-28","Forest"
502,-63.9325776084204,-10.5312741306451,"2018-07-12","2019-07-28","Forest"
503,-63.9167885206519,-10.5589795110691,"2018-07-12","2019-07-28","Forest"
504,-63.9206613157649,-10.577449764685,"2018-07-12","2019-07-28","Forest"
505,-63.9233424816124,-10.6391165791771,"2018-07-12","2019-07-28","Forest"
506,-63.8438012281371,-10.5744706915212,"2018-07-12","2019-07-28","Forest"
507,-63.8685275353972,-10.5896639646569,"2018-07-12","2019-07-28","Forest"
508,-63.8649526476006,-10.6557993888947,"2018-07-12","2019-07-28","Forest"
509,-63.8089460721199,-10.7031666522002,"2018-07-12","2019-07-28","Forest"
510,-63.7445980917804,-10.6692052181321,"2018-07-12","2019-07-28","Forest"
511,-63.7386399454527,-10.7344469204208,"2018-07-12","2019-07-28","Forest"
512,-63.7669411405094,-10.6930378034431,"2018-07-12","2019-07-28","Forest"
513,-63.8003067599447,-10.6477558913523,"2018-07-12","2019-07-28","Forest"
514,-63.7901779111875,-10.5765560427359,"2018-07-12","2019-07-28","Forest"
515,-63.9072554865275,-10.6057509597418,"2018-07-12","2019-07-28","Forest"
516,-63.8253309745212,-10.685292213217,"2018-07-12","2019-07-28","Forest"
517,-63.7392357600854,-10.6897608229628,"2018-07-12","2019-07-28","Forest"
518,-63.9465792522905,-10.6781424376237,"2018-07-12","2019-07-28","Forest"
519,-63.9772637058784,-10.6569910181603,"2018-07-12","2019-07-28","Forest"
520,-63.9272152767254,-10.7153808521721,"2018-07-12","2019-07-28","Forest"
521,-63.8163937550295,-10.9671125345188,"2018-07-12","2019-07-28","Forest"
522,-63.8458865793518,-10.9575795003944,"2018-07-12","2019-07-28","Forest"
523,-63.8881894182787,-10.9510255394339,"2018-07-12","2019-07-28","Forest"
524,-63.9221508523468,-10.9531108906486,"2018-07-12","2019-07-28","Forest"
525,-63.9730930034489,-10.9456632077389,"2018-07-12","2019-07-28","Forest"
526,-64.0043732716695,-10.9471527443209,"2018-07-12","2019-07-28","Forest"
527,-63.9832218522061,-10.9593669442927,"2018-07-12","2019-07-28","Forest"
528,-63.967730671754,-10.8077321202519,"2018-07-12","2019-07-28","Forest"
529,-64.0192686374888,-10.8637386957326,"2018-07-12","2019-07-28","Forest"
530,-64.0189707301725,-10.8899545395746,"2018-07-12","2019-07-28","Forest"
531,-63.7895820965548,-10.8565889201393,"2018-07-12","2019-07-28","Forest"
532,-63.8491635598321,-10.9411945979931,"2018-07-12","2019-07-28","Forest"
533,-63.9587934522624,-10.914085032202,"2018-07-12","2019-07-28","Forest"
534,-63.9757741692964,-10.824712837286,"2018-07-12","2019-07-28","Forest"
535,-63.9105324670077,-10.9423862272587,"2018-07-12","2019-07-28","Forest"
536,-64.0657421788452,-10.9003812956482,"2018-07-12","2019-07-28","Forest"
537,-64.1440918030548,-10.9465569296881,"2018-07-12","2019-07-28","Forest"
538,-64.1679243883658,-10.9385134321457,"2018-07-12","2019-07-28","Forest"
539,-64.1774574224901,-10.9543025199141,"2018-07-12","2019-07-28","Forest"
540,-64.1560080957103,-10.881017320083,"2018-07-12","2019-07-28","Forest"
541,-64.0854040617267,-10.761556486212,"2018-07-12","2019-07-28","Forest"
542,-64.0711045105401,-10.9462590223717,"2018-07-12","2019-07-28","Forest"
543,-64.1011931494952,-10.8962105932188,"2018-07-12","2019-07-28","Forest"
544,-64.1244299201733,-10.9540046125978,"2018-07-12","2019-07-28","Forest"
545,-63.9516436766691,-10.9650271833041,"2018-07-12","2019-07-28","Forest"
546,-64.3508394806272,-10.9158724761003,"2018-07-12","2019-07-28","Forest"
547,-64.2930454612482,-10.9066373492923,"2018-07-12","2019-07-28","Forest"
548,-64.2826187051746,-10.9474506516373,"2018-07-12","2019-07-28","Forest"
549,-64.2313786467561,-10.9197452712133,"2018-07-12","2019-07-28","Forest"
550,-64.2266121296939,-10.7743665008166,"2018-07-12","2019-07-28","Forest"
551,-64.243592846728,-10.7803246471443,"2018-07-12","2019-07-28","Forest"
552,-64.2447844759935,-10.7481506569746,"2018-07-12","2019-07-28","Forest"
553,-64.3615641440171,-10.8288835397154,"2018-07-12","2019-07-28","Forest"
554,-64.3317734123784,-10.9018708322301,"2018-07-12","2019-07-28","Forest"
555,-64.2018858224339,-10.9200431785297,"2018-07-12","2019-07-28","Forest"
556,-64.1563060030267,-10.9221285297444,"2018-07-12","2019-07-28","Forest"
557,-64.4598735584247,-10.8920398907893,"2018-07-12","2019-07-28","Forest"
558,-64.4509363389331,-10.9471527443209,"2018-07-12","2019-07-28","Forest"
559,-64.5027722119844,-10.9099143297725,"2018-07-12","2019-07-28","Forest"
560,-64.3311775977457,-10.9453653004225,"2018-07-12","2019-07-28","Forest"
561,-64.6508559481654,-10.5693683870679,"2018-07-12","2019-07-28","NatNonForest"
562,-64.6575872492388,-10.5596673943444,"2018-07-12","2019-07-28","NatNonForest"
563,-64.6690700569523,-10.6267824256353,"2018-07-12","2019-07-28","NatNonForest"
564,-64.7150012878063,-10.5697643459546,"2018-07-12","2019-07-28","NatNonForest"
565,-64.7062901922995,-10.5479866071876,"2018-07-12","2019-07-28","NatNonForest"
566,-64.7112396783829,-10.5491744838476,"2018-07-12","2019-07-28","NatNonForest"
567,-64.6726336869324,-10.5380876350208,"2018-07-12","2019-07-28","NatNonForest"
568,-64.6354135515852,-10.5163098962538,"2018-07-12","2019-07-28","NatNonForest"
569,-64.5686944791809,-10.5186856495739,"2018-07-12","2019-07-28","NatNonForest"
570,-64.6035388612081,-10.5707542431713,"2018-07-12","2019-07-28","NatNonForest"
571,-64.6324438599352,-10.6170814329119,"2018-07-12","2019-07-28","NatNonForest"
572,-64.6096762239515,-10.6267824256353,"2018-07-12","2019-07-28","NatNonForest"
573,-64.6027469434348,-10.6143097207052,"2018-07-12","2019-07-28","NatNonForest"
574,-64.6031429023214,-10.5943137969282,"2018-07-12","2019-07-28","NatNonForest"
575,-64.6845124535325,-10.6141117412618,"2018-07-12","2019-07-28","NatNonForest"
576,-64.6763952963558,-10.623020816212,"2018-07-12","2019-07-28","NatNonForest"
577,-64.550480370394,-10.6020349952183,"2018-07-12","2019-07-28","NatNonForest"
578,-64.5580035892408,-10.5406613677842,"2018-07-12","2019-07-28","NatNonForest"
579,-64.5995792723414,-10.5353159228141,"2018-07-12","2019-07-28","NatNonForest"
580,-64.621752969995,-10.5507583193943,"2018-07-12","2019-07-28","NatNonForest"
581,-64.6288802299551,-10.5594694149011,"2018-07-12","2019-07-28","NatNonForest"
582,-64.6308600243885,-10.5509562988376,"2018-07-12","2019-07-28","NatNonForest"
583,-64.6385812226786,-10.5240310945439,"2018-07-12","2019-07-28","NatNonForest"
584,-64.6833245768725,-10.5760996881413,"2018-07-12","2019-07-28","NatNonForest"
585,-64.7021326239894,-10.5913441052782,"2018-07-12","2019-07-28","NatNonForest"
586,-64.6502620098354,-10.5848107836481,"2018-07-12","2019-07-28","NatNonForest"
587,-64.6278903327384,-10.5897602697315,"2018-07-12","2019-07-28","NatNonForest"
588,-64.548104617074,-10.6206450628919,"2018-07-12","2019-07-28","NatNonForest"
589,-64.5611712603342,-10.5780794825747,"2018-07-12","2019-07-28","NatNonForest"
590,-64.5677045819643,-10.5707542431713,"2018-07-12","2019-07-28","NatNonForest"
591,-64.5443430076506,-10.5365037994741,"2018-07-12","2019-07-28","NatNonForest"
592,-64.570476294171,-10.6071824607451,"2018-07-12","2019-07-28","NatNonForest"
593,-64.6813447824392,-10.5592714354578,"2018-07-12","2019-07-28","NatNonForest"
594,-64.619377216675,-10.5155179784805,"2018-07-12","2019-07-28","NatNonForest"
595,-64.6601609820022,-10.5404633883408,"2018-07-12","2019-07-28","NatNonForest"
596,-64.6847104329759,-10.5937198585982,"2018-07-12","2019-07-28","NatNonForest"
597,-64.5807712252244,-10.6408389661122,"2018-07-12","2019-07-28","NatNonForest"
598,-64.5859186907512,-10.5570936615811,"2018-07-12","2019-07-28","NatNonForest"
599,-64.6981730351227,-10.573525955378,"2018-07-12","2019-07-28","NatNonForest"
600,-64.6328398188218,-10.5309603750607,"2018-07-12","2019-07-28","NatNonForest"
601,-64.7112396783829,-10.6263864667487,"2018-07-12","2019-07-28","NatNonForest"
602,-64.7047063567528,-10.6293561583987,"2018-07-12","2019-07-28","NatNonForest"
603,-64.6168034839116,-10.5317522928341,"2018-07-12","2019-07-28","NatNonForest"
604,-64.5488965348473,-10.5232391767706,"2018-07-12","2019-07-28","NatNonForest"
605,-64.6528357425988,-10.6307420145021,"2018-07-12","2019-07-28","NatNonForest"
606,-64.7060192730612,-10.9062486448529,"2018-07-12","2019-07-28","NatNonForest"
607,-64.6962175539543,-10.9313295143324,"2018-07-12","2019-07-28","NatNonForest"
608,-64.7104877038306,-10.9255637972107,"2018-07-12","2019-07-28","NatNonForest"
609,-64.6732988283955,-10.9156179351757,"2018-07-12","2019-07-28","NatNonForest"
610,-64.678487973805,-10.8883749217756,"2018-07-12","2019-07-28","NatNonForest"
611,-64.6842176551947,-10.8770957376562,"2018-07-12","2019-07-28","NatNonForest"
612,-64.7013706636318,-10.90332975056,"2018-07-12","2019-07-28","NatNonForest"
613,-64.6406864909258,-10.8768074518001,"2018-07-12","2019-07-28","NatNonForest"
614,-63.8148439623808,-10.7541930933522,"2018-07-12","2019-07-28","NatNonForest"
615,-63.8086712960371,-10.7580017598196,"2018-07-12","2019-07-28","NatNonForest"
616,-63.8011852964289,-10.7594464264106,"2018-07-12","2019-07-28","NatNonForest"
617,-63.7968512966556,-10.7452624271529,"2018-07-12","2019-07-28","NatNonForest"
618,-63.7947499634323,-10.7703470925069,"2018-07-12","2019-07-28","NatNonForest"
619,-63.758764631982,-10.7850564250705,"2018-07-12","2019-07-28","NatNonForest"
620,-63.7691399647724,-10.7878144249262,"2018-07-12","2019-07-28","NatNonForest"
621,-63.7409032995833,-10.7941184245963,"2018-07-12","2019-07-28","NatNonForest"
622,-63.7424792995008,-10.8005537575929,"2018-07-12","2019-07-28","NatNonForest"
623,-63.7343366332602,-10.8065950906101,"2018-07-12","2019-07-28","NatNonForest"
624,-63.7407719662568,-10.7942497579228,"2018-07-12","2019-07-28","NatNonForest"
625,-63.7406406329304,-10.7794090920327,"2018-07-12","2019-07-28","NatNonForest"
626,-63.8111666292399,-10.7312097612215,"2018-07-12","2019-07-28","NatNonForest"
627,-63.7339426332809,-10.8211730898473,"2018-07-12","2019-07-28","NatNonForest"
628,-63.7697966314047,-10.8033117574486,"2018-07-12","2019-07-28","NatNonForest"
629,-63.8265326284358,-10.7404030940738,"2018-07-12","2019-07-28","NatNonForest"
630,-63.7120099677619,-10.8062010906307,"2018-07-12","2019-07-28","NatNonForest"
631,-63.7118786344354,-10.8361450890638,"2018-07-12","2019-07-28","NatNonForest"
632,-63.7873952971505,-10.7551124266374,"2018-07-12","2019-07-28","NatNonForest"
633,-63.7824046307449,-10.770084425854,"2018-07-12","2019-07-28","NatNonForest"
634,-63.765331298305,-10.764962426122,"2018-07-12","2019-07-28","NatNonForest"
635,-63.9642910252645,-10.5913710235358,"2018-07-12","2019-07-28","NatNonForest"
636,-63.9694454374384,-10.5750793993434,"2018-07-12","2019-07-28","NatNonForest"
637,-63.9590445700161,-10.6021400632563,"2018-07-12","2019-07-28","NatNonForest"
638,-63.9780974864446,-10.5993787710203,"2018-07-12","2019-07-28","NatNonForest"
639,-63.932628207625,-10.6035207093743,"2018-07-12","2019-07-28","NatNonForest"
640,-63.9529697270969,-10.6211929796847,"2018-07-12","2019-07-28","NatNonForest"
641,-63.9402677828113,-10.6034286662997,"2018-07-12","2019-07-28","NatNonForest"
642,-63.9781895295191,-10.5849280083185,"2018-07-12","2019-07-28","NatNonForest"
643,-64.1376671811116,-10.4956774859332,"2018-07-12","2019-07-28","NatNonForest"
644,-64.1400898242998,-10.5022993773142,"2018-07-12","2019-07-28","NatNonForest"
645,-64.1533336070619,-10.4846948368134,"2018-07-12","2019-07-28","NatNonForest"
646,-64.1782060771274,-10.4712895445054,"2018-07-12","2019-07-28","NatNonForest"
647,-64.1211932074319,-10.501330320039,"2018-07-12","2019-07-28","NatNonForest"
648,-64.2246400715677,-10.4672518058584,"2018-07-12","2019-07-28","NatNonForest"
649,-64.2237522056893,-10.8102386247332,"2018-07-12","2019-07-28","NatNonForest"
650,-64.2146457845972,-10.8356574175207,"2018-07-12","2019-07-28","NatNonForest"
651,-64.1296976401865,-10.9121376649613,"2018-07-12","2019-07-28","NatNonForest"
652,-64.1245553846451,-10.9060975552777,"2018-07-12","2019-07-28","NatNonForest"
653,-64.1256164849949,-10.9202999753444,"2018-07-12","2019-07-28","NatNonForest"
654,-64.0418845191276,-10.5239203848137,"2018-07-12","2019-07-28","NatNonForest"
655,-64.0449727836719,-10.5254268553231,"2018-07-12","2019-07-28","NatNonForest"
656,-64.0592089299858,-10.5393617075351,"2018-07-12","2019-07-28","NatNonForest"
657,-64.263221423466,-10.6463664891056,"2018-07-12","2019-07-28","NatNonForest"
658,-64.2258608554926,-10.6682888058503,"2018-07-12","2019-07-28","NatNonForest"
659,-64.2194539812327,-10.6524645983409,"2018-07-12","2019-07-28","NatNonForest"
660,-64.2101910304956,-10.6550891010498,"2018-07-12","2019-07-28","NatNonForest"
661,-64.258358374329,-10.6381842159544,"2018-07-12","2019-07-28","NatNonForest"
662,-64.209341926678,-10.6685203796188,"2018-07-12","2019-07-28","NatNonForest"
663,-64.2530321776551,-10.6212021396029,"2018-07-12","2019-07-28","NatNonForest"
664,-64.238983369037,-10.6161075166974,"2018-07-12","2019-07-28","NatNonForest"
665,-64.5034967516795,-10.5689243613798,"2018-07-12","2019-07-28","NatNonForest"
666,-64.508591374585,-10.5576930336109,"2018-07-12","2019-07-28","NatNonForest"
667,-64.5052721505708,-10.5757557875485,"2018-07-12","2019-07-28","NatNonForest"
668,-64.5112158772939,-10.5769522520187,"2018-07-12","2019-07-28","NatNonForest"
669,-64.4992512325916,-10.5619771483269,"2018-07-12","2019-07-28","NatNonForest"
670,-64.2068223558329,-10.5880830886139,"2018-07-12","2019-07-28","NatNonForest"
671,-63.8658727538282,-10.6932602239917,"2018-07-12","2019-07-28","NatNonForest"
672,-63.8955733993328,-10.6517048144015,"2018-07-12","2019-07-28","NatNonForest"
673,-64.34600125325,-10.5998055556536,"2018-07-12","2019-07-28","NatNonForest"
674,-64.3219591245998,-10.6036205674268,"2018-07-12","2019-07-28","NatNonForest"
675,-64.6876606450086,-10.2966928679147,"2018-07-12","2019-07-28","Pasture"
676,-64.6603543861648,-10.3444336118535,"2018-07-12","2019-07-28","Pasture"
677,-64.7062867685908,-10.3451569564587,"2018-07-12","2019-07-28","Pasture"
678,-64.642632443339,-10.4035670333232,"2018-07-12","2019-07-28","Pasture"
679,-64.5994126031823,-10.3467844818202,"2018-07-12","2019-07-28","Pasture"
680,-64.5921791571309,-10.2795134335428,"2018-07-12","2019-07-28","Pasture"
681,-64.6424516071877,-10.3447952841561,"2018-07-12","2019-07-28","Pasture"
682,-64.7243703837191,-10.3910893388846,"2018-07-12","2019-07-28","Pasture"
683,-64.729433795955,-10.3350301319868,"2018-07-12","2019-07-28","Pasture"
684,-64.7068292770446,-10.339008527315,"2018-07-12","2019-07-28","Pasture"
685,-64.6205704328824,-10.3223716013969,"2018-07-12","2019-07-28","Pasture"
